immigrant,female,black,hispanic,white,mixedrace,urban1997,rural1997,never_married,married,separated,divorced,widowed,ever_in_gang,victim_breakin_lt12yrs,victim_bully_lt12yrs,victim_shooting_lt12yrs,victim_breakin_12to18,victim_bully_12to18,victim_shooting_12to18,VictViolentCrime,ms_suspension,hs_suspension,hs_grad,college_degree,ged,special_education_history,bilingual_education_history,gifted_education_history,veteran,age,days_ms_suspension,days_hs_suspension,number_grades_repeated,number_grades_skipped,years_education_completed,highest_degree,SAT_math_score_2007,SAT_verbal_score_2007,ACT_score_2007,number_schools_attended,parent_expectation_in_jail_by20,age_first_incarcerated,income1996IA,income1997IA,income1998IA,income1999IA,income2000IA,income2001IA,income2002IA,income2003IA,income2004IA,income2005IA,income2006IA,income2007IA,income2008IA,income2009IA,income2010IA,income2012IA,income2014IA,income2016IA,income_20,income_25,income_30,income_35,assets_20,assets_25,assets_30,assets_35,debts_20,debts_25,debts_30,debts_35,total_n_incarcerated,total_months_incarcerated,months_longest_incarceration,months_first_incarceration,number_jobs_since20,Incarcerated,RelativeDied,Homeless,HHHospital,HHJail,NumSchoolsAttended
1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,V,V,V,0,14,10,0,0,0,11,0,V,V,V,5,V,V,NA,NA,NA,1339.2,20850,29988,34473.6,NA,17399,NA,NA,NA,NA,NA,NA,NA,NA,NA,23940,NA,NA,NA,0,7980,NA,NA,40300,6290,V,V,0,0,V,V,10,0,0,0,1,1,5
1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,1,0,14,0,0,I,I,12,2,V,V,V,4,0,V,NA,NA,NA,NA,74138.43,NA,NA,NA,NA,NA,32736.9,37410,47785.5,45460.8,NA,33810,44844,52800,NA,29000,29400,NA,3258.5,10640,3990,29260,0,44000,3000,25000,0,0,V,V,2,0,0,0,0,0,4
1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,I,I,I,0,16,0,0,0,0,12,2,V,V,V,2,V,V,NA,4830,NA,NA,NA,NA,28728,NA,NA,7273.728,NA,49381.2,45054.9,46562.88,44880,67016.25,NA,63800,NA,5510.4,37400,NA,6394,NA,2780,5212.5,0,6200,9000,24000,0,0,V,V,11,0,0,0,0,0,2
1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,V,V,0,14,0,0,I,I,12,2,3,3,I,I,V,V,NA,NA,NA,NA,NA,NA,NA,366.6,20878.8,NA,NA,25438.8,1365.3,NA,2640,27627.6,NA,11000,NA,19720,24024,NA,0,0,0,0,0,0,0,10000,0,0,V,V,6,0,0,0,0,0,NA
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,I,I,I,0,15,0,0,0,0,14,2,V,V,V,2,0,V,NA,NA,NA,22320,45870,42183.12,NA,62322,41757.6,43837.2,4676.7,58359.6,58707.9,74390.4,66000,56148.75,53812.8,77000,28696,3570,55000,70000,680,5576,17000,149600,20000,32700,5100,30000,0,0,V,V,6,0,1,0,0,0,2
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,2,0,13,20,2,0,0,14,3,V,V,V,2,V,V,NA,1207.5,NA,5892.48,4170,17992.8,34473.6,31161,NA,29224.8,46767,53870.4,NA,52348.8,63360,50715,53812.8,71500,22100,NA,44100,NA,326.3,12090,51350,NA,0,31000,5600,V,0,0,V,V,8,0,1,0,0,0,2
1,1,0,1,0,0,1,0,0,0,0,1,0,0,I,I,I,0,0,0,0,0,0,1,0,0,2,2,2,0,13,0,0,0,0,13,2,V,V,V,2,V,V,NA,NA,NA,0,12510,27988.8,30643.2,67821,60896.5,92545.2,93534,44892,NA,NA,NA,42262.5,58297.2,55000,48100,NA,36750,NA,208,72800,17550,NA,9000,10000,1300,V,0,0,V,V,5,0,1,0,0,0,2
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,2,0,12,0,0,V,V,16,4,V,V,V,2,V,V,NA,NA,NA,NA,NA,749.7,14364,21996,NA,24354,NA,NA,68265,68880,79200,111090,140137.5,NA,NA,56000,126250,NA,1270,52070,328930,NA,0,5000,15000,V,0,0,V,V,7,0,1,0,0,0,2
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,V,V,V,NA,16,0,0,V,V,10,0,V,V,1,V,V,V,10036.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V,V,V,0,0,V,V,0,0,NA,NA,NA,NA,NA
1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,I,I,I,0,15,0,0,0,0,13,2,4,3,4,2,0,V,1756.44,NA,7479.36,6696,12510,23990.4,NA,32994,31318.2,9741.6,3117.8,8792.8464,2920.3767,42705.6,39600,40451.25,34754.1,NA,16320,2380,33000,NA,0,306,10608,13627.2,700,4600,4300,200,0,0,V,V,15,0,1,0,0,0,2
1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,13,0,0,0,0,14,2,3,4,V,2,V,V,NA,NA,NA,NA,NA,NA,NA,27495,31318.2,31799.8296,34295.8,41899.2,36863.1,38572.8,36960,30187.5,34754.1,33000,19500,29970,26250,NA,0,20540,4875,NA,0,1400,18000,V,0,0,V,V,4,0,1,0,1,0,2
1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,12,0,3,0,0,14,2,V,V,V,2,V,V,NA,NA,NA,NA,6255,13994.4,13406.4,25662,40017.7,34095.6,35854.7,NA,NA,46838.4,NA,NA,NA,NA,29210,38080,NA,NA,3810,16510,NA,NA,3000,1500,V,V,0,0,V,V,2,0,0,0,0,0,2
1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,V,V,V,0,14,22,11,I,I,11,2,I,I,V,7,V,V,NA,NA,NA,14141.952,21684,NA,NA,36660,34798,29224.8,NA,NA,36863.1,NA,26400,NA,21300.9,53900,NA,NA,NA,NA,3325,399,0,0,200,10000,0,0,0,0,V,V,7,0,1,0,0,1,7
0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,I,I,I,0,16,0,0,V,V,18,4,I,I,V,V,V,V,NA,NA,NA,NA,NA,NA,17619.84,21996,26098.5,56826,49884.8,56863.2,62803.8,70257.6,67320,65205,2354.31,30800,NA,43050,56100,2121,417,973,29885,7645,0,8000,0,12200,0,0,V,V,4,0,1,0,1,0,NA
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,I,I,I,0,15,0,2,V,V,14,3,V,V,V,V,V,V,NA,NA,NA,4464,6255,NA,13406.4,36660,41757.6,34095.6,35854.7,37410,43689.6,41328,39600,42262.5,33633,NA,NA,27370,33000,NA,0,0,13600,14144,1200,20000,1000,1000,0,0,V,V,8,0,0,0,1,0,NA
1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,I,I,I,0,15,2,0,0,0,14,2,V,V,V,2,0,V,NA,NA,NA,NA,27105,NA,NA,34827,38277.8,40590,NA,41899.2,NA,34440,39600,35017.5,35875.2,36300,NA,NA,33000,33000,0,0,34,14280,0,5000,0,10000,0,0,V,V,5,0,0,0,0,0,2
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,V,V,V,0,12,2,0,I,I,11,0,V,V,V,2,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V,V,V,0,0,V,V,0,0,0,0,0,0,2
1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,2,2,2,0,15,20,12,I,0,8,0,V,V,V,1,0,15,NA,NA,59014.4877,68350.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42770.8575,131168.7,259472.4,NA,NA,NA,235884,0,136,8024,14960,0,25000,0,0,I,NA,I,10,9,NA,1,0,0,0,1
1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,V,V,V,0,14,0,0,0,0,9,0,I,I,V,3,V,V,NA,NA,NA,NA,31275,NA,NA,36660,24358.6,NA,18706.8,NA,NA,NA,NA,20527.5,NA,NA,NA,NA,17850,NA,2128,665,1596,NA,6200,18248,15000,V,0,0,V,V,8,0,NA,NA,NA,NA,3
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2,2,0,13,0,0,V,V,12,2,V,V,V,V,V,V,NA,NA,NA,NA,NA,NA,NA,49491,85255.1,81342.36,79503.9,76316.4,70995.6,35817.6,31680,45885,42601.8,NA,35100,57720,39900,NA,650,7410,6240,NA,0,13000,14000,V,0,0,V,V,5,0,0,0,0,1,NA
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,V,V,0,12,0,0,V,V,12,2,V,V,V,2,V,V,NA,NA,NA,NA,NA,NA,NA,32994,NA,NA,NA,NA,28671.3,NA,34320,45885,42601.8,40700,NA,NA,38380,NA,0,571.5,39.37,NA,0,15900,23097,V,0,0,V,V,7,0,1,0,0,1,2
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,15,0,0,I,I,12,2,V,V,V,2,0,V,NA,NA,NA,1562.4,33360,35985.6,16279.2,46952.295,52197,45460.8,NA,53870.4,NA,38572.8,27720,NA,NA,NA,24480,NA,23100,NA,5324.4,49259.2,19040,NA,4000,40500,16600,V,0,0,V,V,1,0,0,0,1,0,2
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,2,2,2,0,14,0,0,0,0,12,2,V,V,V,3,V,23,NA,4830,NA,12499.2,NA,NA,15321.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10640,NA,NA,NA,0,NA,0,0,0,V,0,0,1,149,149,149,1,1,NA,NA,NA,NA,3
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,2,2,0,15,0,0,0,0,16,2,4,4,V,2,0,V,NA,7728,8180.55,7812,20850,35985.6,40219.2,40326,NA,51955.2,59238.2,56863.2,70995.6,75768,112200,111090,117715.5,132000,24480,45220,93500,120000,14960,40936,7480,95200,300,29000,20000,50000,0,0,V,V,4,0,1,0,0,0,2
0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,I,I,I,0,12,0,6,0,0,10,2,V,V,V,3,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26400,20527.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,4000,0,V,0,0,V,V,2,0,0,0,1,0,3
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,2,2,2,0,12,3,1,I,I,14,2,3,4,V,3,V,V,NA,NA,NA,NA,NA,NA,5745.6,18330,5219.7,24354,31178,83798.4,54612,55104,66000,60375,72871.5,27500,3810,44800,65650,NA,22225,13081,107315,NA,11000,5000,2500,V,0,0,V,V,4,0,1,0,1,0,3
1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,V,V,V,NA,16,0,0,V,V,11,0,V,V,V,1,0,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V,V,V,0,0,V,V,0,0,NA,NA,NA,NA,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,0,V,V,V,0,13,0,0,V,V,16,4,I,I,V,2,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,10000,V,V,0,0,V,V,0,0,NA,NA,NA,NA,2
0,0,0,1,0,0,1,0,1,0,0,0,0,1,I,I,I,NA,NA,NA,NA,0,0,0,0,0,V,V,V,0,16,0,0,V,V,NA,2,V,V,V,I,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,800,V,V,0,0,V,V,I,0,NA,NA,NA,NA,NA
0,1,0,0,1,0,1,0,0,1,0,0,0,0,I,I,I,1,1,0,0,0,0,1,1,0,2,2,1,0,16,0,0,V,V,18,4,4,5,I,V,V,V,NA,12075,4207.14,11160,12510,25989.6,NA,29328,41757.6,40590,38972.5,23942.4,40959,55104,52800,48300,44844,44000,8340,30750,44000,40400,695,0,20863.9,0,10500,37000,70000,30000,0,0,V,V,7,0,0,0,0,0,NA
0,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,V,V,V,0,12,0,0,0,0,NA,0,V,V,V,I,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V,V,V,0,0,V,V,0,0,NA,NA,NA,NA,NA
0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,13,0,0,0,0,13,2,5,4,V,2,V,V,NA,NA,NA,NA,NA,16993.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V,V,V,0,0,V,V,0,0,0,0,0,0,2
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,I,I,I,0,15,0,0,I,I,14,2,V,V,V,1,0,24,NA,NA,NA,NA,NA,1999.2,NA,34827,78295.5,130652.7156,59238.2,NA,68265,34440,66000,NA,896.88,NA,1360,45220,55000,NA,340,141032,136000,0,100,14000,0,0,1,2,2,2,11,1,0,0,1,1,1
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,I,I,I,0,16,0,0,0,0,15,2,V,V,V,1,0,V,NA,NA,11686.5,22320,5838,53978.4,84443.0832,129615.096,120648.1458,130652.7156,54561.5,55366.8,38228.4,65436,62040,78487.5,85203.6,102246.1,3892,98979.33,51700,76760,0,60465,3753,96605,0,42000,7300,4000,0,0,V,V,7,0,0,0,0,0,1
1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,I,I,I,0,13,0,0,I,I,11,1,V,V,V,2,V,V,NA,NA,NA,4464,NA,NA,24897.6,21996,15659.1,2078.208,NA,7482,37420.1424,NA,NA,8694,NA,NA,15600,30422.88,7560,NA,2600,1170,0,NA,0,0,0,V,0,0,V,V,7,0,0,0,0,0,2
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,I,I,0,14,0,0,V,V,9,0,V,V,V,V,V,V,NA,NA,NA,NA,NA,NA,28728,NA,NA,NA,NA,1047.48,9557.1,6888,5280,NA,NA,16500,19950,812,NA,NA,665,0,0,0,0,0,0,0,0,0,V,V,3,0,0,0,0,0,NA
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,0,2,2,2,0,15,0,0,0,0,16,4,4,4,V,3,0,V,NA,1569.75,6076.98,4464,27105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4760,6800,NA,NA,0,3000,V,V,0,0,V,V,2,0,NA,NA,NA,NA,3
0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,2,2,0,13,0,0,0,0,13,2,2,2,V,2,V,V,NA,NA,NA,NA,NA,999.6,19152,18330,16703.04,30848.4,38972.5,28431.6,47785.5,41328,NA,9660,67266,49500,13000,38850,8400,NA,326.3,780,5980,NA,200,29500,10100,V,0,0,V,V,3,0,0,0,0,0,2
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,1,1,0,2,1,2,1,16,0,0,V,V,20,5,6,3,V,V,V,V,NA,NA,NA,NA,41700,NA,45964.8,10998,10439.4,NA,NA,76316.4,70995.6,75768,79200,72450,66144.9,78100,27800,NA,66000,59590,1390,1668,79925,172638,1500,29000,29000,35000,0,0,V,V,2,0,NA,NA,NA,NA,NA
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,16,0,0,0,0,16,4,4,5,V,1,V,V,NA,NA,2290.554,8928,12510,11995.2,10533.6,18330,17399,14612.4,17147.9,59856,54612,59236.8,54120,50715,NA,50600,8340,11070,45100,NA,11537,1112,1807,29885,3000,11200,52000,40000,0,0,V,V,6,0,0,0,0,0,1
0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,13,0,0,V,V,17,3,4,5,V,1,V,V,NA,NA,NA,NA,NA,NA,1915.2,NA,24358.6,21106.8,NA,5985.6,4778.55,2066.4,19800,24150,50449.5,NA,NA,3885,21000,NA,0,0,130,NA,0,5000,15000,V,0,0,V,V,9,0,1,0,0,0,1
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,1,0,12,0,0,V,V,17,4,4,4,V,1,V,V,NA,NA,NA,NA,NA,2998.8,NA,27495,34798,34095.6,34295.8,29928,47785.5,61992,105600,118335,72871.5,82500,25400,50400,65650,NA,0,1016,78740,NA,5000,22000,30000,V,0,0,V,V,3,0,0,0,0,0,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,12,0,0,0,0,18,3,5,5,V,2,V,V,NA,NA,701.19,223.2,3127.5,NA,14364,10998,15659.1,12988.8,18706.8,16460.4,17748.9,22041.6,19800,14490,36996.3,41800,11430,17920,33330,NA,0,0,12700,NA,0,120,3000,V,0,0,V,V,2,0,0,0,0,0,2
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,13,0,0,I,0,17,4,V,V,V,2,V,V,NA,386.4,NA,3348,NA,6997.2,9576,18330,NA,25977.6,14030.1,25438.8,10922.4,49593.6,47520,43470,40359.6,60500,13000,8880,37800,NA,0,0,5200,NA,6000,53000,65000,V,0,0,V,V,6,0,0,0,0,0,2
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,2,0,14,10,1,I,0,10,1,V,V,V,I,V,V,NA,7245,NA,NA,NA,NA,22982.4,21996,60896.5,NA,46767,NA,NA,NA,42240,8452.5,NA,NA,15960,NA,7350,NA,3325,3325,1596,NA,0,49500,11900,V,0,0,V,V,I,0,0,0,0,0,NA
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,16,0,0,V,V,15,2,V,V,V,V,V,V,NA,NA,NA,NA,NA,NA,3830.4,NA,NA,NA,NA,52374,NA,82656,46200,96600,71750.4,NA,NA,NA,38500,64640,6046.5,NA,103555,63870.5,344,0,27000,0,0,0,V,V,5,0,1,0,1,0,NA
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,1,0,0,2,2,2,0,16,0,0,0,I,13,3,V,V,V,2,0,V,1254.6,NA,4674.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V,V,V,0,0,V,V,0,0,NA,NA,NA,NA,2
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,V,V,V,0,14,6,0,0,0,16,4,V,V,V,2,V,V,NA,483,NA,4464,12510,NA,NA,NA,NA,NA,NA,NA,NA,NA,105600,NA,69508.2,66000,NA,NA,NA,NA,NA,19950,13300,13300,V,29600,5000,13500,0,0,V,V,1,0,NA,NA,NA,NA,2
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,1,12,0,2,0,0,14,2,V,V,V,3,V,V,NA,NA,467.46,669.6,NA,NA,NA,NA,29230.32,NA,23383.5,44892,2047.95,2755.2,NA,NA,NA,13200,21336,2240,NA,NA,19431,21590,NA,NA,0,12000,2000,V,0,0,V,V,0,0,0,0,0,0,3
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,12,0,0,V,V,14,2,V,V,V,V,V,V,250.92,470.925,NA,NA,NA,NA,NA,18330,NA,22730.4,40531.4,28431.6,34132.5,27552,30360,30187.5,32511.9,44000,NA,22400,29290,NA,0,1143,762,NA,0,0,2600,V,0,0,V,V,5,0,1,1,1,1,NA
0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,2,2,0,12,2,24,I,I,13,3,I,I,V,5,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,11365.2,1870.68,NA,4778.55,2755.2,NA,NA,1345.32,4950,NA,2240,1212,NA,0,0,0,NA,0,0,26000,V,0,0,V,V,3,0,1,0,0,0,5
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,16,0,0,0,0,18,5,V,V,V,2,0,V,5018.4,2415,NA,NA,NA,9996,19152,20163,NA,51955.2,51443.7,52374,75091.5,64747.2,64680,66412.5,61660.5,55000,NA,39360,53900,55550,6986.14,2432.5,52820,76450,0,13000,63000,50000,0,0,V,V,3,0,0,0,0,0,2
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2,2,1,0,15,0,0,0,0,16,3,V,V,V,3,0,V,5018.4,2415,9349.2,6696,NA,NA,1915.2,27495,20878.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4080,NA,NA,NA,0,V,V,V,0,0,V,V,3,0,1,0,0,0,3
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,2,1,0,13,0,0,0,0,16,4,5,5,I,2,V,V,250.92,483,701.19,1339.2,2085,1999.2,12448.8,11914.5,12179.3,12988.8,15589,NA,NA,NA,NA,NA,43722.9,41800,8450,NA,NA,NA,4550,NA,NA,NA,0,V,0,V,0,0,V,V,2,0,0,0,0,0,2
1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,I,I,I,0,15,0,0,0,0,12,2,V,V,V,3,V,V,NA,NA,701.19,NA,NA,NA,9576,23829,NA,NA,NA,NA,13653,21490.56,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6800,9000,I,0,0,0,0,V,V,2,0,0,0,0,0,3
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,I,I,I,0,16,0,0,0,0,14,2,2,3,V,2,0,V,NA,NA,1488.8601,2205.216,NA,25989.6,3255.84,27495,26098.5,37342.8,41310.85,46388.4,46420.2,48216,48840,42262.5,67266,47300,NA,28290,40700,60600,139,8618,29190,NA,550,8000,20300,10000,0,0,V,V,7,0,1,0,0,0,2
0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,I,I,I,0,16,0,10,0,0,12,2,V,V,V,2,0,V,NA,5796,NA,NA,20850,59976,NA,23829,NA,NA,28060.2,22446,NA,13087.2,46200,43470,NA,NA,13900,NA,38500,NA,0,0,NA,0,0,3750,25000,0,0,0,V,V,I,0,1,0,1,0,2
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,V,V,V,0,16,33,22,I,I,10,1,V,V,V,4,0,31,NA,NA,NA,NA,9382.5,NA,NA,7698.6,NA,15586.56,3741.36,10774.08,NA,NA,NA,NA,NA,NA,6255,11808,NA,NA,0,0,0,NA,0,0,0,V,1,9,9,9,10,1,0,0,0,0,4
0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,V,V,V,0,16,0,21,V,V,13,2,V,V,V,V,V,V,NA,NA,1168.65,2232,8757,999.6,1532.16,NA,NA,NA,NA,NA,NA,NA,NA,3622.5,16816.5,27500,5838,NA,NA,15150,0,0,13.9,139,450,8900,40000,600,0,0,V,V,8,0,0,0,0,0,NA
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,2,2,0,14,0,0,V,V,20,5,V,V,V,V,V,V,NA,NA,140.238,NA,1876.5,1999.2,NA,NA,NA,16236,14030.1,NA,20479.5,NA,NA,NA,13453.2,NA,NA,NA,NA,NA,0,0,9975,NA,0,40200,77800,V,0,0,V,V,7,0,0,0,0,0,NA
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,I,I,I,0,16,0,0,V,V,12,2,3,1,V,V,V,V,NA,4830,16361.1,22320,20850,19992,28728,21996,20878.8,16236,28060.2,17956.8,27306,27552,26400,30187.5,55550.505,49500,13900,12300,22000,50045.5,13900,NA,834,973,0,0,0,10000,0,0,V,V,4,0,0,0,0,0,NA
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,0,0,2,2,2,0,16,6,0,0,0,12,2,V,V,V,1,0,20,NA,NA,NA,NA,1042.5,NA,19152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,NA,NA,NA,0,3481.95,0,0,0,700,I,500,1,19,19,19,1,1,NA,NA,NA,NA,1
0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,V,V,V,0,15,0,0,0,0,17,4,2,2,V,1,0,V,NA,NA,7011.9,6696,10425,NA,19152,18330,34798,68191.2,77945,70330.8,68265,89544,84480,78487.5,62781.6,60500,NA,59500,70400,55000,6800,NA,NA,NA,4000,16550,12700,400,0,0,V,V,5,0,1,0,0,0,1
1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,16,0,0,0,0,20,7,6,6,V,1,0,V,NA,NA,934.92,3348,6255,1999.2,NA,29650.608,NA,487.08,53727.4885,32920.8,106493.4,179437.9104,192722.64,217749.6825,238391.8251,259472.4,4170,369,160602.2,214767.41,973,2780,51291,417000,0,125000,138000,76000,0,0,V,V,I,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,V,V,V,0,13,0,1,0,0,16,4,V,V,V,2,V,V,100.368,NA,NA,223.2,3127.5,NA,NA,NA,NA,NA,NA,49381.2,54612,61992,59400,NA,100899,NA,NA,44400,NA,NA,57850,68901.3,NA,NA,35000,0,0,V,0,0,V,V,5,0,0,0,0,0,2
