time,12,14,23,24,25,26,27,28,29,30,31,38,39,40,41,42,43,44,45,46,47,52,53,54,55,56,57,58,59,60,61,66,67,68,69,70,71,72,73,74,75,76,80,81,82,83,84,85,86,87,88,89,90,91,96,97,98,99,100,101,102,103,104,105,106,112,113,114,115,116,117,118,119,120,121,129,130,131,132,133,134,135,136,137,146,147,148,149,150,151,152,163,164,165,166,167,180,181,182
1973-12-31 00:00:00+00:00,56.0,36.0,70.0,78.0,72.0,65.0,66.0,62.0,34.0,29.0,37.0,64.0,72.0,85.0,66.0,73.0,66.0,60.0,44.0,36.0,39.0,40.0,40.0,42.0,46.0,58.0,71.0,72.0,58.0,53.0,49.0,22.0,26.0,34.0,36.0,43.0,49.0,65.0,68.0,74.0,52.0,53.0,15.0,10.0,30.0,33.0,50.0,47.0,55.0,64.0,61.0,54.0,47.0,56.0,10.0,25.0,15.0,39.0,59.0,37.0,48.0,53.0,63.0,63.0,56.0,11.0,29.0,25.0,42.0,48.0,45.0,34.0,47.0,65.0,66.0,23.0,21.0,20.0,27.0,32.0,28.0,47.0,60.0,51.0,22.0,17.0,16.0,19.0,27.0,27.0,46.0,16.0,13.0,25.0,32.0,24.0,11.0,13.0,14.0
1974-12-31 00:00:00+00:00,10.0,11.0,22.0,20.0,11.0,14.0,10.0,14.0,8.0,10.0,4.0,20.0,24.0,22.0,22.0,20.0,11.0,7.0,10.0,14.0,8.0,16.0,24.0,14.0,19.0,27.0,28.0,16.0,10.0,20.0,13.0,29.0,16.0,10.0,21.0,22.0,25.0,24.0,29.0,33.0,16.0,19.0,17.0,22.0,17.0,16.0,19.0,19.0,31.0,36.0,36.0,26.0,26.0,20.0,22.0,21.0,15.0,23.0,28.0,20.0,22.0,29.0,27.0,39.0,24.0,16.0,17.0,12.0,18.0,24.0,22.0,17.0,23.0,36.0,32.0,7.0,8.0,21.0,27.0,24.0,23.0,21.0,26.0,22.0,10.0,11.0,12.0,22.0,23.0,15.0,33.0,15.0,15.0,19.0,19.0,23.0,20.0,16.0,28.0
1975-12-31 00:00:00+00:00,9.0,3.0,24.0,15.0,13.0,24.0,10.0,11.0,2.0,4.0,2.0,26.0,30.0,23.0,12.0,9.0,6.0,9.0,5.0,5.0,5.0,43.0,40.0,45.0,34.0,23.0,10.0,9.0,3.0,9.0,6.0,20.0,21.0,29.0,32.0,31.0,27.0,21.0,15.0,14.0,8.0,8.0,11.0,9.0,17.0,17.0,28.0,33.0,25.0,31.0,28.0,21.0,13.0,14.0,12.0,9.0,24.0,23.0,28.0,20.0,34.0,32.0,34.0,27.0,21.0,13.0,14.0,14.0,20.0,30.0,35.0,30.0,27.0,26.0,29.0,17.0,9.0,19.0,35.0,38.0,30.0,32.0,38.0,22.0,19.0,20.0,29.0,38.0,40.0,28.0,41.0,21.0,27.0,20.0,26.0,19.0,13.0,20.0,22.0
1976-12-31 00:00:00+00:00,21.0,12.0,27.0,30.0,21.0,21.0,17.0,16.0,12.0,7.0,5.0,32.0,31.0,26.0,20.0,27.0,25.0,14.0,16.0,12.0,10.0,28.0,25.0,30.0,38.0,34.0,35.0,41.0,27.0,21.0,15.0,16.0,18.0,20.0,20.0,27.0,42.0,37.0,43.0,53.0,44.0,27.0,21.0,16.0,6.0,9.0,10.0,11.0,25.0,36.0,47.0,39.0,33.0,35.0,27.0,15.0,10.0,10.0,17.0,28.0,21.0,31.0,29.0,26.0,44.0,23.0,17.0,16.0,19.0,23.0,17.0,16.0,17.0,27.0,24.0,16.0,11.0,16.0,23.0,25.0,20.0,14.0,25.0,18.0,11.0,27.0,8.0,20.0,32.0,18.0,22.0,19.0,15.0,26.0,22.0,23.0,21.0,20.0,30.0
1977-12-31 00:00:00+00:00,7.0,1.0,4.0,3.0,1.0,3.0,8.0,11.0,6.0,6.0,4.0,8.0,3.0,6.0,5.0,2.0,9.0,6.0,7.0,5.0,3.0,10.0,10.0,6.0,5.0,4.0,6.0,4.0,9.0,4.0,7.0,12.0,14.0,15.0,11.0,9.0,8.0,8.0,5.0,5.0,7.0,9.0,14.0,15.0,18.0,15.0,6.0,13.0,17.0,9.0,5.0,7.0,8.0,10.0,15.0,14.0,11.0,19.0,5.0,16.0,23.0,13.0,14.0,11.0,13.0,27.0,19.0,16.0,9.0,7.0,12.0,13.0,10.0,8.0,8.0,22.0,30.0,10.0,4.0,11.0,13.0,7.0,7.0,5.0,25.0,18.0,6.0,7.0,9.0,6.0,12.0,28.0,11.0,9.0,14.0,6.0,13.0,9.0,11.0
1978-12-31 00:00:00+00:00,11.0,9.0,7.0,12.0,19.0,21.0,13.0,11.0,13.0,6.0,5.0,16.0,18.0,14.0,25.0,19.0,24.0,20.0,16.0,10.0,9.0,19.0,22.0,23.0,23.0,33.0,30.0,36.0,30.0,20.0,17.0,20.0,17.0,16.0,17.0,23.0,27.0,22.0,27.0,25.0,34.0,30.0,25.0,24.0,8.0,12.0,13.0,15.0,15.0,27.0,24.0,27.0,24.0,32.0,12.0,9.0,7.0,17.0,7.0,7.0,13.0,28.0,26.0,31.0,30.0,6.0,11.0,7.0,9.0,15.0,19.0,20.0,24.0,31.0,28.0,5.0,15.0,5.0,16.0,18.0,29.0,19.0,16.0,14.0,17.0,20.0,15.0,18.0,29.0,21.0,12.0,17.0,18.0,20.0,20.0,10.0,21.0,13.0,17.0
1979-12-31 00:00:00+00:00,9.0,7.0,18.0,17.0,17.0,5.0,7.0,9.0,6.0,2.0,1.0,13.0,22.0,9.0,16.0,9.0,10.0,10.0,8.0,5.0,5.0,19.0,20.0,15.0,21.0,11.0,21.0,25.0,19.0,8.0,5.0,17.0,20.0,23.0,23.0,17.0,20.0,23.0,20.0,23.0,17.0,5.0,17.0,11.0,21.0,21.0,18.0,17.0,31.0,27.0,19.0,24.0,15.0,23.0,17.0,7.0,17.0,17.0,16.0,11.0,17.0,22.0,15.0,8.0,18.0,11.0,4.0,10.0,5.0,12.0,11.0,14.0,7.0,4.0,6.0,14.0,9.0,6.0,7.0,13.0,13.0,7.0,3.0,2.0,14.0,8.0,12.0,11.0,8.0,5.0,5.0,24.0,14.0,11.0,7.0,5.0,13.0,10.0,4.0
1980-12-31 00:00:00+00:00,23.0,15.0,40.0,35.0,46.0,40.0,36.0,34.0,17.0,13.0,17.0,23.0,35.0,39.0,40.0,43.0,27.0,18.0,13.0,15.0,13.0,19.0,24.0,33.0,42.0,36.0,34.0,28.0,23.0,21.0,16.0,7.0,17.0,23.0,23.0,34.0,39.0,31.0,34.0,27.0,22.0,23.0,15.0,9.0,3.0,19.0,16.0,23.0,39.0,39.0,36.0,32.0,25.0,43.0,23.0,13.0,16.0,14.0,17.0,19.0,38.0,29.0,29.0,30.0,26.0,17.0,20.0,9.0,8.0,16.0,13.0,21.0,24.0,34.0,17.0,16.0,24.0,13.0,6.0,11.0,23.0,13.0,20.0,14.0,24.0,11.0,6.0,10.0,11.0,4.0,12.0,14.0,8.0,15.0,15.0,19.0,9.0,14.0,13.0
1981-12-31 00:00:00+00:00,39.0,19.0,30.0,27.0,39.0,41.0,40.0,41.0,32.0,24.0,23.0,35.0,29.0,28.0,31.0,30.0,28.0,40.0,34.0,41.0,36.0,12.0,16.0,20.0,38.0,26.0,32.0,29.0,26.0,37.0,37.0,20.0,25.0,15.0,22.0,20.0,24.0,37.0,29.0,35.0,32.0,41.0,14.0,19.0,28.0,17.0,13.0,25.0,24.0,36.0,34.0,22.0,28.0,52.0,13.0,23.0,20.0,13.0,19.0,31.0,27.0,42.0,29.0,30.0,38.0,21.0,27.0,15.0,10.0,29.0,30.0,36.0,27.0,26.0,40.0,25.0,9.0,13.0,22.0,32.0,37.0,22.0,33.0,34.0,17.0,14.0,20.0,20.0,33.0,13.0,25.0,19.0,12.0,26.0,26.0,26.0,18.0,18.0,18.0
1982-12-31 00:00:00+00:00,28.0,16.0,45.0,62.0,74.0,64.0,61.0,50.0,27.0,19.0,11.0,38.0,56.0,66.0,67.0,67.0,55.0,42.0,35.0,18.0,9.0,25.0,26.0,40.0,64.0,71.0,63.0,70.0,50.0,45.0,35.0,12.0,20.0,23.0,17.0,41.0,48.0,46.0,51.0,44.0,49.0,45.0,15.0,12.0,13.0,14.0,18.0,18.0,30.0,36.0,51.0,36.0,32.0,51.0,11.0,12.0,20.0,13.0,21.0,27.0,32.0,33.0,27.0,33.0,36.0,12.0,14.0,16.0,11.0,12.0,28.0,19.0,31.0,31.0,49.0,13.0,15.0,19.0,9.0,13.0,24.0,21.0,29.0,31.0,16.0,9.0,25.0,16.0,22.0,13.0,28.0,11.0,19.0,12.0,24.0,15.0,16.0,11.0,16.0
